9月
_time,_value
2025-09-05T01:22:00Z,44561.5117
2025-09-05T01:23:00Z,44561.9414
2025-09-05T01:24:00Z,44562.4023
2025-09-05T01:25:00Z,44562.8672
2025-09-05T01:26:00Z,44563.3594
2025-09-05T01:27:00Z,44563.7969
2025-09-05T01:28:00Z,44564.2656
2025-09-05T01:29:00Z,44564.7344
2025-09-05T01:30:00Z,44565.1367
2025-09-05T01:31:00Z,44565.6641
2025-09-05T01:32:00Z,44566.0977
2025-09-05T01:33:00Z,44566.5859
2025-09-05T01:34:00Z,44567.0273
2025-09-05T01:35:00Z,44567.4414
2025-09-05T01:36:00Z,44567.8633
2025-09-05T01:37:00Z,44568.2852
2025-09-05T01:38:00Z,44568.7227
2025-09-05T01:39:00Z,44569.1719
2025-09-05T01:40:00Z,44569.6016
2025-09-05T01:41:00Z,44570.0703
2025-09-05T01:42:00Z,44570.5156
2025-09-05T01:43:00Z,44570.957
2025-09-05T01:44:00Z,44571.3828
2025-09-05T01:45:00Z,44571.7969
2025-09-05T01:46:00Z,44572.1992
2025-09-05T01:47:00Z,44572.6445
2025-09-05T01:48:00Z,44573.0898
2025-09-05T01:49:00Z,44573.5742
2025-09-05T01:50:00Z,44574
2025-09-05T01:51:00Z,44574.4414
2025-09-05T01:52:00Z,44574.9375
2025-09-05T01:53:00Z,44575.4062
2025-09-05T01:54:00Z,44575.793
2025-09-05T01:55:00Z,44576.2383
2025-09-05T01:56:00Z,44576.7461
2025-09-05T01:57:00Z,44577.1914
2025-09-05T01:58:00Z,44577.6016
2025-09-05T01:59:00Z,44578.1211
2025-09-05T02:00:00Z,44578.5742
2025-09-05T02:01:00Z,44579.043
2025-09-05T02:02:00Z,44579.5195
2025-09-05T02:03:00Z,44580
2025-09-05T02:04:00Z,44580.4102
2025-09-05T02:05:00Z,44580.8438
2025-09-05T02:06:00Z,44581.3125
2025-09-05T02:07:00Z,44581.7461
2025-09-05T02:08:00Z,44582.1914
2025-09-05T02:09:00Z,44582.6289
2025-09-05T02:10:00Z,44583.0508
2025-09-05T02:11:00Z,44583.4453
2025-09-05T02:12:00Z,44583.9062
2025-09-05T02:13:00Z,44584.3242
2025-09-05T02:14:00Z,44584.75
2025-09-05T02:15:00Z,44585.1953
2025-09-05T02:16:00Z,44585.6328
2025-09-05T02:17:00Z,44586.1133
2025-09-05T02:18:00Z,44586.5703
2025-09-05T02:19:00Z,44587.0078
2025-09-05T02:20:00Z,44587.4609
2025-09-05T02:21:00Z,44587.8984
2025-09-05T02:22:00Z,44588.3398
2025-09-05T02:23:00Z,44588.7539
2025-09-05T02:24:00Z,44589.1836
2025-09-05T02:25:00Z,44589.6094
2025-09-05T02:26:00Z,44590.043
2025-09-05T02:27:00Z,44590.4531
2025-09-05T02:28:00Z,44590.8945
2025-09-05T02:29:00Z,44591.3516
2025-09-05T02:30:00Z,44591.7695
2025-09-05T02:31:00Z,44592.2031
2025-09-05T02:32:00Z,44592.6484
2025-09-05T02:33:00Z,44593.1016
2025-09-05T02:34:00Z,44593.5586
2025-09-05T02:35:00Z,44593.9922
2025-09-05T02:36:00Z,44594.4531
2025-09-05T02:37:00Z,44594.8984
2025-09-05T02:38:00Z,44595.293
2025-09-05T02:39:00Z,44595.6797
2025-09-05T02:40:00Z,44596.0898
2025-09-05T02:41:00Z,44596.543
2025-09-05T02:42:00Z,44596.9062
2025-09-05T02:43:00Z,44597.3398
2025-09-05T02:44:00Z,44597.793
2025-09-05T02:45:00Z,44598.2422
2025-09-05T02:46:00Z,44598.6875
2025-09-05T02:47:00Z,44599.1211
2025-09-05T02:48:00Z,44599.5859
2025-09-05T02:49:00Z,44600.0273
2025-09-05T02:50:00Z,44600.4844
2025-09-05T02:51:00Z,44600.8789
2025-09-05T02:52:00Z,44601.3125
2025-09-05T02:53:00Z,44601.7344
2025-09-05T02:54:00Z,44602.1836
2025-09-05T02:55:00Z,44602.5781
2025-09-05T02:56:00Z,44603.0156
2025-09-05T02:57:00Z,44603.4297
2025-09-05T02:58:00Z,44603.8984
2025-09-05T02:59:00Z,44604.332
2025-09-05T03:00:00Z,44604.7266
2025-09-05T03:01:00Z,44605.1914
2025-09-05T03:02:00Z,44605.6719
2025-09-05T03:03:00Z,44606.1289
2025-09-05T03:04:00Z,44606.5625
2025-09-05T03:05:00Z,44606.9805
2025-09-05T03:06:00Z,44607.4414
2025-09-05T03:07:00Z,44607.8945
2025-09-05T03:08:00Z,44608.2969
2025-09-05T03:09:00Z,44608.707
2025-09-05T03:10:00Z,44609.1797
2025-09-05T03:11:00Z,44609.5898
2025-09-05T03:12:00Z,44610.043
2025-09-05T03:13:00Z,44610.3945
2025-09-05T03:14:00Z,44610.9023
2025-09-05T03:15:00Z,44611.3867
2025-09-05T03:16:00Z,44611.7617
2025-09-05T03:17:00Z,44612.2461
2025-09-05T03:18:00Z,44612.6289
2025-09-05T03:19:00Z,44613.1484
2025-09-05T03:20:00Z,44613.6133
2025-09-05T03:21:00Z,44614.0117
2025-09-05T03:22:00Z,44614.3984
2025-09-05T03:23:00Z,44614.7969
2025-09-05T03:24:00Z,44615.168
2025-09-05T03:25:00Z,44615.6406
2025-09-05T03:26:00Z,44616.1094
2025-09-05T03:27:00Z,44616.6133
2025-09-05T03:28:00Z,44617.0547
2025-09-05T03:29:00Z,44617.4648
2025-09-05T03:30:00Z,44617.9648
2025-09-05T03:31:00Z,44618.4336
2025-09-05T03:32:00Z,44618.875
2025-09-05T03:33:00Z,44619.2578
2025-09-05T03:34:00Z,44619.7188
2025-09-05T03:35:00Z,44620.1758
2025-09-05T03:36:00Z,44620.5977
2025-09-05T03:37:00Z,44621
2025-09-05T03:38:00Z,44621.4258
2025-09-05T03:39:00Z,44621.8789
2025-09-05T03:40:00Z,44622.293
2025-09-05T03:41:00Z,44622.7031
2025-09-05T03:42:00Z,44623.1406
2025-09-05T03:43:00Z,44623.582
2025-09-05T03:44:00Z,44624.0352
2025-09-05T03:45:00Z,44624.4648
2025-09-05T03:46:00Z,44624.9102
2025-09-05T03:47:00Z,44625.3672
2025-09-05T03:48:00Z,44625.8047
2025-09-05T03:49:00Z,44626.2852
2025-09-05T03:50:00Z,44626.7695
2025-09-05T03:51:00Z,44627.2188
2025-09-05T03:52:00Z,44627.6445
2025-09-05T03:53:00Z,44628.082
2025-09-05T03:54:00Z,44628.5234
2025-09-05T03:55:00Z,44628.9609
2025-09-05T03:56:00Z,44629.4336
2025-09-05T03:57:00Z,44629.8906
2025-09-05T03:58:00Z,44630.3555
2025-09-05T03:59:00Z,44630.8008
2025-09-05T04:00:00Z,44631.2539
2025-09-05T04:01:00Z,44631.707
2025-09-05T04:02:00Z,44632.168
2025-09-05T04:03:00Z,44632.6523
2025-09-05T04:04:00Z,44633.1289
2025-09-05T04:05:00Z,44633.5859
2025-09-05T04:06:00Z,44634.0234
2025-09-05T04:07:00Z,44634.418
2025-09-05T04:08:00Z,44634.8516
2025-09-05T04:09:00Z,44635.3203
2025-09-05T04:10:00Z,44635.7227
2025-09-05T04:11:00Z,44636.168
2025-09-05T04:12:00Z,44636.6367
2025-09-05T04:13:00Z,44637.1289
2025-09-05T04:14:00Z,44637.5938
2025-09-05T04:15:00Z,44638.043
2025-09-05T04:16:00Z,44638.4805
2025-09-05T04:17:00Z,44638.9727
2025-09-05T04:18:00Z,44639.4336
2025-09-05T04:19:00Z,44639.8672
2025-09-05T04:20:00Z,44640.3359
2025-09-05T04:21:00Z,44640.8125
2025-09-05T04:22:00Z,44641.2539
2025-09-05T04:23:00Z,44641.7148
2025-09-05T04:24:00Z,44642.1484
2025-09-05T04:25:00Z,44642.6133
2025-09-05T04:26:00Z,44643.0508
2025-09-05T04:27:00Z,44643.5273
2025-09-05T04:28:00Z,44643.9414
2025-09-05T04:29:00Z,44644.5078
2025-09-05T04:30:00Z,44645.0195
2025-09-05T04:31:00Z,44645.4688
2025-09-05T04:32:00Z,44645.9219
2025-09-05T04:33:00Z,44646.4922
2025-09-05T04:34:00Z,44646.9062
2025-09-05T04:35:00Z,44647.3672
2025-09-05T04:36:00Z,44647.8555
2025-09-05T04:37:00Z,44648.3359
2025-09-05T04:38:00Z,44648.7695
2025-09-05T04:39:00Z,44649.2109
2025-09-05T04:40:00Z,44649.6875
2025-09-05T04:41:00Z,44650.0938
2025-09-05T04:42:00Z,44650.5195
2025-09-05T04:43:00Z,44650.957
2025-09-05T04:44:00Z,44651.3945
2025-09-05T04:45:00Z,44651.7969
2025-09-05T04:46:00Z,44652.2617
2025-09-05T04:47:00Z,44652.7266
2025-09-05T04:48:00Z,44653.1758
2025-09-05T04:49:00Z,44653.6758
2025-09-05T04:50:00Z,44654.1484
2025-09-05T04:51:00Z,44654.5977
2025-09-05T04:52:00Z,44655.0469
2025-09-05T04:53:00Z,44655.5
2025-09-05T04:54:00Z,44655.9258
2025-09-05T04:55:00Z,44656.3359
2025-09-05T04:56:00Z,44656.8047
2025-09-05T04:57:00Z,44657.2656
2025-09-05T04:58:00Z,44657.7031
2025-09-05T04:59:00Z,44658.1289
2025-09-05T05:00:00Z,44658.5859
2025-09-05T05:01:00Z,44659.0508
2025-09-05T05:02:00Z,44659.4727
2025-09-05T05:03:00Z,44659.9414
2025-09-05T05:04:00Z,44660.4297
2025-09-05T05:05:00Z,44660.875
2025-09-05T05:06:00Z,44661.293
2025-09-05T05:07:00Z,44661.6797
2025-09-05T05:08:00Z,44662.1094
2025-09-05T05:09:00Z,44662.5352
2025-09-05T05:10:00Z,44663.0078
2025-09-05T05:11:00Z,44663.4492
2025-09-05T05:12:00Z,44663.9102
2025-09-05T05:13:00Z,44664.3789
2025-09-05T05:14:00Z,44664.7891
2025-09-05T05:15:00Z,44665.2031
2025-09-05T05:16:00Z,44665.7109
2025-09-05T05:17:00Z,44666.1523
2025-09-05T05:18:00Z,44666.5508
2025-09-05T05:19:00Z,44666.9453
2025-09-05T05:20:00Z,44667.4141
2025-09-05T05:21:00Z,44667.8125
2025-09-05T05:22:00Z,44668.2266
2025-09-05T05:23:00Z,44668.6406
2025-09-05T05:24:00Z,44669.1211
2025-09-05T05:25:00Z,44669.5
2025-09-05T05:26:00Z,44669.9883
2025-09-05T05:27:00Z,44670.4258
2025-09-05T05:28:00Z,44670.8984
2025-09-05T05:29:00Z,44671.3203
2025-09-05T05:30:00Z,44671.7773
2025-09-05T05:31:00Z,44672.207
2025-09-05T05:32:00Z,44672.6094
2025-09-05T05:33:00Z,44673.0312
2025-09-05T05:34:00Z,44673.5156
2025-09-05T05:35:00Z,44673.9414
2025-09-05T05:36:00Z,44674.3789
2025-09-05T05:37:00Z,44674.8359
2025-09-05T05:38:00Z,44675.2891
2025-09-05T05:39:00Z,44675.7461
2025-09-05T05:40:00Z,44676.2031
2025-09-05T05:41:00Z,44676.7109
2025-09-05T05:42:00Z,44677.1641
2025-09-05T05:43:00Z,44677.5781
2025-09-05T05:44:00Z,44678.0352
2025-09-05T05:45:00Z,44678.3906
2025-09-05T05:46:00Z,44678.9141
2025-09-05T05:47:00Z,44679.3086
2025-09-05T05:48:00Z,44679.6719
2025-09-05T05:49:00Z,44680.1758
2025-09-05T05:50:00Z,44680.625
2025-09-05T05:51:00Z,44681.0469
2025-09-05T05:52:00Z,44681.4805
2025-09-05T05:53:00Z,44681.9062
2025-09-05T05:54:00Z,44682.332
2025-09-05T05:55:00Z,44682.7539
2025-09-05T05:56:00Z,44683.2266
2025-09-05T05:57:00Z,44683.6797
2025-09-05T05:58:00Z,44684.125
2025-09-05T05:59:00Z,44684.543
2025-09-05T06:00:00Z,44685.0039
2025-09-05T06:01:00Z,44685.4375
2025-09-05T06:02:00Z,44685.8516
2025-09-05T06:03:00Z,44686.2305
2025-09-05T06:04:00Z,44686.6992
2025-09-05T06:05:00Z,44687.1328
2025-09-05T06:06:00Z,44687.5508
2025-09-05T06:07:00Z,44687.9648
2025-09-05T06:08:00Z,44688.3945
2025-09-05T06:09:00Z,44688.8359
2025-09-05T06:10:00Z,44689.2578
2025-09-05T06:11:00Z,44689.7461
2025-09-05T06:12:00Z,44690.2266
2025-09-05T06:13:00Z,44690.6953
2025-09-05T06:14:00Z,44691.1523
2025-09-05T06:15:00Z,44691.5898
2025-09-05T06:16:00Z,44692.0312
2025-09-05T06:17:00Z,44692.4609
2025-09-05T06:18:00Z,44692.875
2025-09-05T06:19:00Z,44693.2969
2025-09-05T06:20:00Z,44693.75
2025-09-05T06:21:00Z,44694.1953
2025-09-05T06:22:00Z,44694.6367
2025-09-05T06:23:00Z,44695.0742
2025-09-05T06:24:00Z,44695.543
2025-09-05T06:25:00Z,44696.0117
2025-09-05T06:26:00Z,44696.4531
2025-09-05T06:27:00Z,44696.8867
2025-09-05T06:28:00Z,44697.3711
2025-09-05T06:29:00Z,44697.8359
2025-09-05T06:30:00Z,44698.2891
2025-09-05T06:31:00Z,44698.7188
2025-09-05T06:32:00Z,44699.168
2025-09-05T06:33:00Z,44699.6016
2025-09-05T06:34:00Z,44700.0352
2025-09-05T06:35:00Z,44700.4609
2025-09-05T06:36:00Z,44700.8555
2025-09-05T06:37:00Z,44701.2656
2025-09-05T06:38:00Z,44701.7266
2025-09-05T06:39:00Z,44702.1016
2025-09-05T06:40:00Z,44702.5352
2025-09-05T06:41:00Z,44702.9883
2025-09-05T06:42:00Z,44703.4531
2025-09-05T06:43:00Z,44703.8203
2025-09-05T06:44:00Z,44704.2812
2025-09-05T06:45:00Z,44704.6953
2025-09-05T06:46:00Z,44705.1289
2025-09-05T06:47:00Z,44705.5078
2025-09-05T06:48:00Z,44705.9453
2025-09-05T06:49:00Z,44706.4023
2025-09-05T06:50:00Z,44706.7734
2025-09-05T06:51:00Z,44707.1875
2025-09-05T06:52:00Z,44707.6758
2025-09-05T06:53:00Z,44708.168
2025-09-05T06:54:00Z,44708.5977
2025-09-05T06:55:00Z,44709.0586
2025-09-05T06:56:00Z,44709.4336
2025-09-05T06:57:00Z,44709.9258
2025-09-05T06:58:00Z,44710.3828
2025-09-05T06:59:00Z,44710.8008
2025-09-05T07:00:00Z,44711.3008
2025-09-05T07:01:00Z,44711.7969
2025-09-05T07:02:00Z,44712.2461
2025-09-05T07:03:00Z,44712.6836
2025-09-05T07:04:00Z,44713.125
2025-09-05T07:05:00Z,44713.5469
2025-09-05T07:06:00Z,44713.9453
2025-09-05T07:07:00Z,44714.4258
2025-09-05T07:08:00Z,44714.8984
2025-09-05T07:09:00Z,44715.3203
2025-09-05T07:10:00Z,44715.7695
2025-09-05T07:11:00Z,44716.207
2025-09-05T07:12:00Z,44716.6289
2025-09-05T07:13:00Z,44717.0586
2025-09-05T07:14:00Z,44717.5312
2025-09-05T07:15:00Z,44718
2025-09-05T07:16:00Z,44718.4414
2025-09-05T07:17:00Z,44718.8516
2025-09-05T07:18:00Z,44719.3047
2025-09-05T07:19:00Z,44719.7422
2025-09-05T07:20:00Z,44720.1719
2025-09-05T07:21:00Z,44720.6523
2025-09-05T07:22:00Z,44721.1055
2025-09-05T07:23:00Z,44721.5352
2025-09-05T07:24:00Z,44721.9336
2025-09-05T07:25:00Z,44722.3945
2025-09-05T07:26:00Z,44722.8359
2025-09-05T07:27:00Z,44723.2422
2025-09-05T07:28:00Z,44723.6211
2025-09-05T07:29:00Z,44724.0508
2025-09-05T07:30:00Z,44724.5
2025-09-05T07:31:00Z,44724.8711
2025-09-05T07:32:00Z,44725.3516
2025-09-05T07:33:00Z,44725.8047
2025-09-05T07:34:00Z,44726.3008
2025-09-05T07:35:00Z,44726.7227
2025-09-05T07:36:00Z,44727.168
2025-09-05T07:37:00Z,44727.6367
2025-09-05T07:38:00Z,44728.1367
2025-09-05T07:39:00Z,44728.5352
2025-09-05T07:40:00Z,44728.9727
2025-09-05T07:41:00Z,44729.4062
2025-09-05T07:42:00Z,44729.8711
2025-09-05T07:43:00Z,44730.2969
2025-09-05T07:44:00Z,44730.7227
2025-09-05T07:45:00Z,44731.1289
2025-09-05T07:46:00Z,44731.5898
2025-09-05T07:47:00Z,44732.0586
2025-09-05T07:48:00Z,44732.5039
2025-09-05T07:49:00Z,44732.9648
2025-09-05T07:50:00Z,44733.3789
2025-09-05T07:51:00Z,44733.8828
2025-09-05T07:52:00Z,44734.3242
2025-09-05T07:53:00Z,44734.7227
2025-09-05T07:54:00Z,44735.1641
2025-09-05T07:55:00Z,44735.6211
2025-09-05T07:56:00Z,44736.0703
2025-09-05T07:57:00Z,44736.4219
2025-09-05T07:58:00Z,44736.8086
2025-09-05T07:59:00Z,44737.1875
2025-09-05T08:00:00Z,44737.7812
2025-09-05T08:01:00Z,44738.2227
2025-09-05T08:02:00Z,44738.5938
2025-09-05T08:03:00Z,44739.0859
2025-09-05T08:04:00Z,44739.5039
2025-09-05T08:05:00Z,44739.8828
2025-09-05T08:06:00Z,44740.3906
2025-09-05T08:07:00Z,44740.8203
2025-09-05T08:08:00Z,44741.2969
2025-09-05T08:09:00Z,44741.7266
2025-09-05T08:10:00Z,44742.1328
2025-09-05T08:11:00Z,44742.6172
2025-09-05T08:12:00Z,44743.0234
2025-09-05T08:13:00Z,44743.4727
2025-09-05T08:14:00Z,44743.8555
2025-09-05T08:15:00Z,44744.3477
2025-09-05T08:16:00Z,44744.7656
2025-09-05T08:17:00Z,44745.2148
2025-09-05T08:18:00Z,44745.6367
2025-09-05T08:19:00Z,44746.0312
2025-09-05T08:20:00Z,44746.4414
2025-09-05T08:21:00Z,44746.8359
2025-09-05T08:22:00Z,44747.3242
2025-09-05T08:23:00Z,44747.8086
2025-09-05T08:24:00Z,44748.2812
2025-09-05T08:25:00Z,44748.7109
2025-09-05T08:26:00Z,44749.1328
2025-09-05T08:27:00Z,44749.5898
2025-09-05T08:28:00Z,44750.0234
2025-09-05T08:29:00Z,44750.4531
2025-09-05T08:30:00Z,44750.875
2025-09-05T08:31:00Z,44751.3086
2025-09-05T08:32:00Z,44751.7305
2025-09-05T08:33:00Z,44752.1523
2025-09-05T08:34:00Z,44752.5781
2025-09-05T08:35:00Z,44753.043
2025-09-05T08:36:00Z,44753.4766
2025-09-05T08:37:00Z,44753.9258
2025-09-05T08:38:00Z,44754.3633
2025-09-05T08:39:00Z,44754.7891
2025-09-05T08:40:00Z,44755.2578
2025-09-05T08:41:00Z,44755.7188
2025-09-05T08:42:00Z,44756.168
2025-09-05T08:43:00Z,44756.5938
2025-09-05T08:44:00Z,44757.0664
2025-09-05T08:45:00Z,44757.5352
2025-09-05T08:46:00Z,44757.9844
2025-09-05T08:47:00Z,44758.4062
2025-09-05T08:48:00Z,44758.8086
2025-09-05T08:49:00Z,44759.2461
2025-09-05T08:50:00Z,44759.7031
2025-09-05T08:51:00Z,44760.1641
2025-09-05T08:52:00Z,44760.5508
2025-09-05T08:53:00Z,44760.9922
2025-09-05T08:54:00Z,44761.4609
2025-09-05T08:55:00Z,44761.9062
2025-09-05T08:56:00Z,44762.3594
2025-09-05T08:57:00Z,44762.7852
2025-09-05T08:58:00Z,44763.2031
2025-09-05T08:59:00Z,44763.6641
2025-09-05T09:00:00Z,44764.0859
2025-09-05T09:01:00Z,44764.4922
2025-09-05T09:02:00Z,44764.9648
2025-09-05T09:03:00Z,44765.3906
2025-09-05T09:04:00Z,44765.8398
2025-09-05T09:05:00Z,44766.2773
2025-09-05T09:06:00Z,44766.7305
2025-09-05T09:07:00Z,44767.1562
2025-09-05T09:08:00Z,44767.6094
2025-09-05T09:09:00Z,44768.1016
2025-09-05T09:10:00Z,44768.5508
2025-09-05T09:11:00Z,44768.9766
2025-09-05T09:12:00Z,44769.4258
2025-09-05T09:13:00Z,44769.8945
2025-09-05T09:14:00Z,44770.3047
2025-09-05T09:15:00Z,44770.7031
2025-09-05T09:16:00Z,44771.0469
2025-09-05T09:17:00Z,44771.4727
2025-09-05T09:18:00Z,44771.9023
2025-09-05T09:19:00Z,44772.3086
2025-09-05T09:20:00Z,44772.707
2025-09-05T09:21:00Z,44773.0859
2025-09-05T09:22:00Z,44773.1211
2025-09-05T09:23:00Z,44773.1484
2025-09-05T09:24:00Z,44773.1641
2025-09-05T09:25:00Z,44773.1758
2025-09-05T09:26:00Z,44773.1875
2025-09-05T09:27:00Z,44773.1875
2025-09-05T09:28:00Z,44773.1875
2025-09-05T09:29:00Z,44773.1875
2025-09-05T09:30:00Z,44773.1875
2025-09-05T09:31:00Z,44773.1875
2025-09-05T09:32:00Z,44773.1875
2025-09-05T09:33:00Z,44773.1875
2025-09-05T09:34:00Z,44773.1875
2025-09-05T09:35:00Z,44773.1875
2025-09-05T09:36:00Z,44773.1875
2025-09-05T09:37:00Z,44773.1875
2025-09-05T09:38:00Z,44773.1875
2025-09-05T09:39:00Z,44773.1875
2025-09-05T09:40:00Z,44773.1875
2025-09-05T09:41:00Z,44773.1875
2025-09-05T09:42:00Z,44773.1875
2025-09-05T09:43:00Z,44773.1875
2025-09-05T09:44:00Z,44773.1875
2025-09-05T09:45:00Z,44773.1875
2025-09-05T09:46:00Z,44773.1875
2025-09-05T09:47:00Z,44773.1875
2025-09-05T09:48:00Z,44773.1875
2025-09-05T09:49:00Z,44773.1875
2025-09-05T09:50:00Z,44773.1875
2025-09-05T09:51:00Z,44773.1875
2025-09-05T09:52:00Z,44773.1875
2025-09-05T09:53:00Z,44773.1875
2025-09-05T09:54:00Z,44773.1875
2025-09-05T09:55:00Z,44773.1875
2025-09-05T09:56:00Z,44773.1875
2025-09-05T09:57:00Z,44773.1875
2025-09-05T09:58:00Z,44773.1875
2025-09-05T09:59:00Z,44773.1875
2025-09-05T10:00:00Z,44773.1875
2025-09-05T10:01:00Z,44773.1875
2025-09-05T10:02:00Z,44773.1875
2025-09-05T10:03:00Z,44773.1875
2025-09-05T10:04:00Z,44773.1875
2025-09-05T10:05:00Z,44773.1875
2025-09-05T10:06:00Z,44773.1875
2025-09-05T10:07:00Z,44773.1875
2025-09-05T10:08:00Z,44773.1875
2025-09-05T10:09:00Z,44773.1875
2025-09-05T10:10:00Z,44773.1875
2025-09-05T10:11:00Z,44773.1875
2025-09-05T10:12:00Z,44773.1875
2025-09-05T10:13:00Z,44773.1875
2025-09-05T10:14:00Z,44773.1875
2025-09-05T10:15:00Z,44773.1875
2025-09-05T10:16:00Z,44773.1875
2025-09-05T10:17:00Z,44773.1875
2025-09-05T10:18:00Z,44773.1875
2025-09-05T10:19:00Z,44773.1875
2025-09-05T10:20:00Z,44773.1875
2025-09-05T10:21:00Z,44773.1875
2025-09-05T10:22:00Z,44773.1875
2025-09-05T10:23:00Z,44773.1875
2025-09-05T10:24:00Z,44773.1875
2025-09-05T10:25:00Z,44773.1875
2025-09-05T10:26:00Z,44773.1875
2025-09-05T10:27:00Z,44773.1875
2025-09-05T10:28:00Z,44773.1875
2025-09-05T10:29:00Z,44773.1875
2025-09-05T10:30:00Z,44773.1875
2025-09-05T10:31:00Z,44773.1875
2025-09-05T10:32:00Z,44773.1875
2025-09-05T10:33:00Z,44773.1875
2025-09-05T10:34:00Z,44773.1875
2025-09-05T10:35:00Z,44773.1875
2025-09-05T10:36:00Z,44773.1875
2025-09-05T10:37:00Z,44773.1875
2025-09-05T10:38:00Z,44773.1875
2025-09-05T10:39:00Z,44773.1875
2025-09-05T10:40:00Z,44773.1875
2025-09-05T10:41:00Z,44773.1875
2025-09-05T10:42:00Z,44773.1875
2025-09-05T10:43:00Z,44773.1875
2025-09-05T10:44:00Z,44773.1875
2025-09-05T10:45:00Z,44773.1875
2025-09-05T10:46:00Z,44773.1875
2025-09-05T10:47:00Z,44773.1875
2025-09-05T10:48:00Z,44773.1875
2025-09-05T10:49:00Z,44773.1875
2025-09-05T10:50:00Z,44773.1875
2025-09-05T10:51:00Z,44773.1875
2025-09-05T10:52:00Z,44773.1875
2025-09-05T10:53:00Z,44773.1875
2025-09-05T10:54:00Z,44773.1875
2025-09-05T10:55:00Z,44773.1875
2025-09-05T10:56:00Z,44773.1875
2025-09-05T10:57:00Z,44773.1875
2025-09-05T10:58:00Z,44773.1875
2025-09-05T10:59:00Z,44773.1875
2025-09-05T11:00:00Z,44773.1875
2025-09-05T11:01:00Z,44773.1875
2025-09-05T11:02:00Z,44773.1875
2025-09-05T11:03:00Z,44773.1875
2025-09-05T11:04:00Z,44773.1875
2025-09-05T11:05:00Z,44773.1875
2025-09-05T11:06:00Z,44773.1875
2025-09-05T11:07:00Z,44773.1875
2025-09-05T11:08:00Z,44773.1875
2025-09-05T11:09:00Z,44773.1875
2025-09-05T11:10:00Z,44773.1875
2025-09-05T11:11:00Z,44773.1875
2025-09-05T11:12:00Z,44773.1875
2025-09-05T11:13:00Z,44773.1875
2025-09-05T11:14:00Z,44773.1875
2025-09-05T11:15:00Z,44773.1875
2025-09-05T11:16:00Z,44773.1875
2025-09-05T11:17:00Z,44773.1875
2025-09-05T11:18:00Z,44773.1875
2025-09-05T11:19:00Z,44773.1875
2025-09-05T11:20:00Z,44773.1875
2025-09-05T11:21:00Z,44773.1875
2025-09-05T11:22:00Z,44773.1875
2025-09-05T11:23:00Z,44773.1875
2025-09-05T11:24:00Z,44773.1875
2025-09-05T11:25:00Z,44773.1875
2025-09-05T11:26:00Z,44773.1875
2025-09-05T11:27:00Z,44773.1875
2025-09-05T11:28:00Z,44773.1875
2025-09-05T11:29:00Z,44773.1875
2025-09-05T11:30:00Z,44773.1875
2025-09-05T11:31:00Z,44773.1875
2025-09-05T11:32:00Z,44773.1875
2025-09-05T11:33:00Z,44773.1875
2025-09-05T11:34:00Z,44773.1875
2025-09-05T11:35:00Z,44773.1875
2025-09-05T11:36:00Z,44773.1875
2025-09-05T11:37:00Z,44773.1875
2025-09-05T11:38:00Z,44773.1875
2025-09-05T11:39:00Z,44773.1875
2025-09-05T11:40:00Z,44773.1875
2025-09-05T11:41:00Z,44773.1875
2025-09-05T11:42:00Z,44773.1875
2025-09-05T11:43:00Z,44773.1875
2025-09-05T11:44:00Z,44773.1875
2025-09-05T11:45:00Z,44773.1875
2025-09-05T11:46:00Z,44773.1875
2025-09-05T11:47:00Z,44773.1875
2025-09-05T11:48:00Z,44773.1875
2025-09-05T11:49:00Z,44773.1875
2025-09-05T11:50:00Z,44773.1875
2025-09-05T11:51:00Z,44773.1875
2025-09-05T11:52:00Z,44773.1875
2025-09-05T11:53:00Z,44773.1875
2025-09-05T11:54:00Z,44773.1875
2025-09-05T11:55:00Z,44773.1875
2025-09-05T11:56:00Z,44773.1875
2025-09-05T11:57:00Z,44773.1875
2025-09-05T11:58:00Z,44773.1875
2025-09-05T11:59:00Z,44773.1875
2025-09-05T12:00:00Z,44773.1875
2025-09-05T12:01:00Z,44773.1875
2025-09-05T12:02:00Z,44773.1875
2025-09-05T12:03:00Z,44773.1875
2025-09-05T12:04:00Z,44773.1875
2025-09-05T12:05:00Z,44773.1875
2025-09-05T12:06:00Z,44773.1875
2025-09-05T12:07:00Z,44773.1875
2025-09-05T12:08:00Z,44773.1875
2025-09-05T12:09:00Z,44773.1875
2025-09-05T12:10:00Z,44773.1875
2025-09-05T12:11:00Z,44773.1875
2025-09-05T12:12:00Z,44773.1875
2025-09-05T12:13:00Z,44773.1875
2025-09-05T12:14:00Z,44773.1875
2025-09-05T12:15:00Z,44773.1875
2025-09-05T12:16:00Z,44773.1875
2025-09-05T12:17:00Z,44773.1875
2025-09-05T12:18:00Z,44773.1875
2025-09-05T12:19:00Z,44773.1875
2025-09-05T12:20:00Z,44773.1875
2025-09-05T12:21:00Z,44773.1875
2025-09-05T12:22:00Z,44773.1875
2025-09-05T12:23:00Z,44773.1875
2025-09-05T12:24:00Z,44773.1875
2025-09-05T12:25:00Z,44773.1875
2025-09-05T12:26:00Z,44773.1875
2025-09-05T12:27:00Z,44773.1875
2025-09-05T12:28:00Z,44773.1875
2025-09-05T12:29:00Z,44773.1875
